 Net Income to Total Assets, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, ROA(C) before interest and depreciation before interest, Debt ratio %, Net worth/Assets, Persistent EPS in the Last Four Seasons, Net profit before tax/Paid-in capital, Per Share Net profit before tax (Yuan ¥), Working Capital to Total Assets, Net Income to Stockholder's Equity, Borrowing dependency, Liability to Equity, Net Value Per Share (B), Net Value Per Share (C), Working Capital/Equity, Operating Profit Per Share (Yuan ¥), Operating profit/Paid-in capital, Total expense/Assets, Tax rate (A), Cash/Total Assets, Operating Gross Margin
1.3657565571198604,2.0733549633546886,2.6307353187552702,2.4826207450895557,-0.6356196276509791,0.6356196276509696,0.9148749006966219,0.6769018010469622,1.2718340911681736,-0.4214248730297417,0.26695219933933473,-0.18625405145717958,-0.21899956061461684,0.07501287515977369,0.0744582035222867,-0.14683162205334302,0.8692144503007249,0.8773080029588104,-0.8246679531396887,-0.829388169244788,-0.2519379302475428,0.9594882439303257
0.6165589595291338,1.2192829551967472,1.1217541133507891,0.8855170322925863,-0.6384232750211359,0.6384232750211248,0.1729610382594233,0.06348740831549493,0.24346035521360623,2.216675510106553,0.13499474902724984,-0.2141358600612814,-0.2194877222290674,-0.2556638993023051,-0.25532601084230216,0.6059489116472506,0.1989214893888193,0.20345627951803774,-0.028462641610337867,-0.829388169244788,2.158169747526134,-0.2684170869347598
-0.0387391407853923,0.016271021526806175,-0.09951235761310763,-0.05442831175794484,2.4831577069116104,-2.4831577069116126,0.27813656665088726,0.33148874443700926,0.37285837496949037,-0.645330937583445,0.1677873071820375,1.0007830463822143,1.868681416687394,-0.33391565509105675,-0.333366550119434,0.1981103957033286,0.679783830912563,0.6882543441422396,-0.3574834265729115,0.8489642426726809,-0.4843002404845637,-0.47313891159548527
0.834561426109499,0.9899795755745748,1.1608694095738257,1.355489704317852,0.3602359182287674,-0.3602359182287697,0.6391444614000246,0.6808213818311943,0.6747870877331711,0.29291342648895585,0.23789664229998816,-0.0948484178312325,-0.014045561589492541,-0.11809226412531869,-0.11812570791961502,0.18434558947207397,0.7672133475532692,0.776479384923275,1.393526335228862,0.47445585323655287,0.912345187787155,1.431071989718425
0.8409991787492653,1.1777424878738896,1.4876994402374628,1.5756136566852468,-0.17750364736733046,0.17750364736732607,0.5424966785538013,0.4657343862967586,0.5635501935570778,0.23654288941979498,0.19995820787044463,-0.11771699483904759,-0.1388154502778144,-0.007025255909045274,-0.007358490881124486,0.08879818027728167,0.6360690725922451,0.6161501579889267,-0.6948241964232079,-0.0840215696067974,1.2813339848743788,0.30786846522860567
-4.666769071957048,-5.646525483925059,-5.008047419202469,-4.749334799476999,3.2053772694640474,-3.205377269464049,-2.7094169560368377,-1.5129189883406484,-5.282062102431921,-2.4902089003548373,-14.173135805285964,14.675848725042838,10.755113643021174,-1.885067394838819,-1.8803314335320238,-7.748255756125254,-2.762024807508905,-1.7345635531876253,3.0509916039919394,-0.829388169244788,3.926881619378275,-0.516551855702329
1.953084887747785,2.3857392776225725,2.550766268699272,2.0809347006235206,-1.513161254510104,1.5131612545100956,1.2929382865362715,0.902032722340985,0.8155358109763986,2.324620179998083,0.30007706952321084,-0.30808244668809154,-0.33116808000247117,0.4094760249019805,0.4080185730132154,0.46481740510766145,1.2917904473973298,1.3037778844752252,1.0359905703412553,-0.829388169244788,1.8128032458041983,1.1348424887540676
-0.6509565243572565,-0.7921064725759807,-0.9252797223217862,-0.9758960977630274,-1.7346493967525023,1.7346493967525063,-0.6059063882072174,-0.5827534734838757,-0.5647097330862384,-0.7745424416635832,-0.07450565564594522,-0.29805598349545664,-0.353479271803362,-0.5080889179756621,-0.507069685929789,-0.26616863274224073,-0.6841166286820527,-0.6817251927703956,-0.12289231917231135,-0.829388169244788,-0.4090654453104341,0.6734735533440834
0.3032955024724486,0.26966787219624466,0.18733314802253925,0.16971250105410846,0.16958789705809546,-0.16958789705809957,0.12747972868471039,0.2401135174047198,0.21167838544900805,-0.8021308627363881,0.10593667115156447,-0.09999899823839109,-0.06292766763829284,0.3804471477545559,0.37906805037816593,-0.2360744827244188,-0.28776948657763063,-0.28691080761393334,-0.5763587338088559,0.3138479669286587,-0.6500193536597323,-0.49356853235164355
-0.33953731331671,-0.44482816575689915,-0.24293511043092295,-0.34524900795135466,-1.5507301292702074,1.550730129270209,-0.35860176739481736,-0.4629612857659301,-0.44893255751518996,-0.08685304671421525,-0.031617605714606443,-0.30808244668809154,-0.3351087379948031,-0.7466305606219853,-0.7449674588874647,-0.1033484954475395,-0.4567998854162832,-0.4551539086382889,0.9638118149689991,-0.829388169244788,-0.34552455765971923,0.4057603980185295
0.47827915713819524,0.4075822237081228,0.8853238784026142,0.9176519158498815,-0.38216990538879075,0.382169905388791,0.07915583726161421,-0.0016756222222636464,-0.019875965693088103,-0.1542058059854609,0.11980453168042665,-0.11751097162279778,-0.17705091964678607,-0.3515854063981888,-0.35098860737555515,-0.05296993761087872,0.03280540777151958,0.035799391389237815,-0.6178602584899138,-0.8235478824699559,-0.35338709427306364,-0.06667458196768436
0.7349371619130473,0.7249513940547484,1.1356617742300896,0.9288991250949263,-2.0335182064112347,2.0335182064112414,-0.07718616440139092,-0.14155566145935194,-0.15154412614643525,0.8466484442732192,0.10962868191950567,-0.30760172585009465,-0.38065884985586373,-0.7718730624893118,-0.7701418263962042,0.07457592719148812,-0.15662521161660656,-0.15471979966622276,-0.6887533681922294,-0.829388169244788,1.8800096565891238,1.1267557638714287
0.5812132327810378,0.5504814312987563,0.5915245423273099,0.4942748249826691,0.005294161166900608,-0.005294161166903182,0.5424966785538013,0.36603005009798883,0.3388062645073999,0.9762777240583331,0.15769680443420844,-0.09223879042493356,-0.10082177000092217,0.4561746533565661,0.45459115290441504,0.36223759139076905,0.4786959426389876,0.46607965672677537,-0.4346955265712573,-0.829388169244788,0.9376524092327098,-0.1884010723064737
-0.0066901360358515355,-0.06182505704016519,-0.1725275772294469,-0.15967005540803947,-0.04573222096996404,0.04573222096996146,-0.14540812876344444,-0.10603446060230708,-0.08798018661723973,0.5873558852444156,0.03400525429726953,-0.047188380463550096,-0.11178065703827424,0.24035126239082805,0.23935031070459606,0.22209865529700207,-0.02548093665558198,-0.02223568527072013,-0.5408674041820771,1.1628796568199244,0.06507769924580835,0.02653556273230138
0.4337222239036135,0.4989712518184,0.5054708906366239,0.4926680808048116,0.9181617448900088,-0.9181617448900121,0.14453521977522438,0.19479336458711163,0.1640054308021112,0.029151111213106578,0.18213419949921683,0.1381638397892071,0.17191604696967666,-0.3402262805578963,-0.33966014199662675,0.17772059154766706,0.21057875827423275,0.21488743098136856,0.18782383776582387,-0.8242779183168096,0.1721927852099698,0.6070772858865476
0.41918674947668744,0.3701958031175474,1.3494920602493792,1.3257649370273759,-0.5369312402214539,0.5369312402214554,0.28382173034774555,0.2557918405416143,0.21167838544900805,0.09577008854474574,0.10350217400282077,-0.0605798895221665,-0.20331077249424043,0.3249136436464192,0.32368444185892065,0.009225608440983578,0.4174952809905143,0.40892389941015866,-0.7490866212283525,0.7409189373382786,0.4522705052574452,0.6304862263363493
-1.649379615759083,-2.6265335095533513,-1.0113333740124721,-1.0329355160772131,-1.5243758439907322,1.5243758439907331,-0.5405270056936072,-0.8659431851442353,-0.9165815411943082,2.5356048946690817,-0.2207596898743193,-0.30808244668809154,-0.33234532054592025,-0.8299308167841899,-0.8280428716663323,0.5124479386477888,-0.6870309459034096,-0.6875873217259463,0.6888393539269856,-0.829388169244788,4.740476839864579,0.021002540444183235
1.6158165667728412,1.7219226098033098,1.6372067946899818,1.30327051853727,-1.184573782727709,1.184573782727705,1.0911149752985552,0.824621001852514,0.7474315900522771,1.2503068387437006,0.2709595211709065,-0.2642681760244489,-0.2941692139836935,0.38675777322139543,0.3853616422553587,0.25146518321282607,1.0732166557956353,1.08336183574648,0.2816938644799408,-0.829388169244788,0.18497240485894578,0.8411666903842436
1.0451603325983077,1.3331038356613727,1.3686150939584278,1.416545983076696,0.2217357381430075,-0.22173573814300984,2.012111494186131,2.1420900929506974,1.9778478480818054,-0.6860048991092721,0.27351453859192737,-0.2052768617609549,-0.05016194328834901,1.9404337631558684,1.9348439624188005,-0.19244066897103043,2.093227683270259,2.1098206158637085,-0.8179587129253556,0.18536165788234615,-0.37525105100276185,0.4406610001436772
0.34516450805847315,0.2572057319993817,0.10041026752689769,0.025105525046330478,-1.3202703154433066,1.3202703154433115,0.01093387289956069,-0.03915661347144083,-0.05392807615514844,1.523651376806464,0.07115503952283501,-0.30808244668809154,-0.3101078742763151,0.09899325193374439,0.09837385265559974,0.3014803504317718,-0.10708181885354622,-0.10606412933512009,-0.3616959965105121,-0.29062171426649647,1.914787625176068,0.640701036714399
0.38896059330848254,0.3228396703694901,0.2264484442455757,0.18899343118848483,-0.9883184668167239,0.9883184668167242,0.1473778016236377,0.1178715916966574,0.1049817726678408,0.6889440998869718,0.08547283187270024,-0.30808244668809154,-0.26947924795536765,0.5647174113860981,0.5628409331920229,0.1299577384777245,0.1522924138471307,0.1477660544402755,0.7086473555228716,-0.3183630764469508,1.3536207051734948,0.6160152449673599
0.07314779948653193,-0.03856239533935711,-0.13080459459154545,-0.04559121877968451,-0.9709358531217495,0.9709358531217535,-0.3102778759717212,-0.21186314177640106,-0.21056778428067555,1.1493667814081046,0.03457941475338696,-0.30808244668809154,-0.26717237043079667,-0.33896415546450975,-0.33840142362116965,0.25327561910271484,-0.3052553899057861,-0.30273855579393494,0.8063640723895946,0.7730405145998603,0.2573690492197219,0.38788447985689833
0.8110012301149259,0.8155096128185827,0.8914084800373017,0.7963427304211237,-0.8060813877565219,0.8060813877565157,0.48564504158543276,0.40498088414124905,0.38420907845683383,1.06027697889304,0.16149190424571952,-0.29819333230633194,-0.24448251037595334,0.25675888860460433,0.25571364958529075,0.2517242754528072,0.5632111420583231,0.5710117650311894,0.21644571849198052,-0.30084221612245315,-0.14891653969466678,0.13677039139573816
0.4410759201883119,0.5147566294010869,1.0217928007807864,0.8525787766463807,0.4712603540869847,-0.4712603540869875,0.5510244240990729,0.46034496271844433,0.41145076682650683,-0.05857313047002364,0.15261368685943877,0.19379010818666162,0.017408121634491736,0.6366585417080111,0.6345878805919628,0.06586997791701367,0.6069259003786767,0.6085293903467184,-0.8019216973018888,-0.5862862322423884,0.18552203328270236,0.204017893051454
1.1464948268802266,1.2624850412125224,1.392953500497208,1.4261864481438853,-0.4231031569930818,0.4231031569930844,1.2332440677194905,1.2021256261333297,1.1469763528072439,0.5243890794876742,0.24235360033637346,-0.15528189460872058,-0.18414780827508653,0.8688895588874946,0.8699682167987549,0.14858715376601597,1.0236732630325749,1.002757562607618,-0.7659627889010686,0.18682172957605506,0.9014263402552154,0.3138271046158335
-0.13311824559760274,-0.24958796933948005,-0.2924811523134537,-0.48664249560340106,-1.809787146272709,1.8097871462727164,-0.3614443492432315,-0.4200908709384711,-0.4080700249607113,0.6097464206923987,-0.0031117661306704334,-0.29867405314432877,-0.36060631787520153,-0.37051728279867574,-0.36986938300710187,0.039551877247109526,-0.5529723537210322,-0.5533445686437931,0.8686344659926833,-0.829388169244788,0.16885993959953513,1.3523328263873697
1.267021565229811,1.2101440523857216,1.1200156557408618,1.0823431940809463,-1.1150433279478171,1.1150433279478054,0.6817831891263225,0.6340313862195032,0.5703606156494961,1.5770514225693544,0.22058872606019944,-0.30808244668809154,-0.2856663276060816,0.12171150361436017,0.12103078341348716,0.34389422922961205,0.6739551964698562,0.6803404700522389,0.255965815945694,-0.1285537562648963,1.4653472536315428,1.0748304777828235
0.7638389169451216,0.9176991624328068,0.9331314626752193,0.8895338927372448,0.09445014753788486,-0.09445014753788744,1.4492802881992768,1.271943158852361,1.1674076190844986,-0.03994199242447454,0.2017752216121719,-0.07767981647401223,-0.08070304831225157,1.7574256246177127,1.7523297979804007,0.027095625571183016,0.828414009201743,0.836566206717708,0.025397989529150122,-0.38406630266381525,-0.3732439488188576,0.9960913144518271
0.5348700982420591,0.4499535003774383,0.2655637404686266,0.3528813373306209,-0.939535002575992,0.93953500257599,0.06210034617110104,0.09239431659916715,0.08909078778554212,1.5797832916793848,0.11059392734862987,-0.30808244668809154,-0.2629838880163406,-0.3187701539706371,-0.3182619296141666,0.37186951641522425,0.07652016609187319,0.07976535855587714,-0.3169886164219944,0.716827754392096,3.1788131911149997,-0.19478532879281785
0.0911937240384379,-0.011145686906283928,0.11605638601610938,0.018678548334889373,-1.4772745681720956,1.4772745681720878,-0.1965746020349848,-0.216027696359657,-0.2173782063730938,1.7720155998319815,0.031060844609409673,-0.30808244668809154,-0.3274134320870486,0.03714912235879893,0.03669665225919241,0.3398653854419444,-0.34022719656204037,-0.33703201018390844,0.25876309395447755,-0.28040121241053995,1.2477654650071666,0.9190546195171189
0.9645505644394239,1.2400531888581758,1.32689211132051,1.5956979589085518,0.014265832751406925,-0.014265832751410272,1.4350673789571768,1.4267665998293357,1.310426483025189,1.7265913608323773,0.2384873714334542,0.041470276945226196,-0.09879944561726967,0.9042290615017579,0.9014361761846872,0.6192299683323879,1.9387688705383737,1.9286808311371386,-0.14336784864766197,0.8993367161056094,2.9939532920230763,2.6904729859159575
1.0066151730790704,1.223437001929029,2.2726130511131957,2.0632605146670167,0.7813437532263379,-0.7813437532263413,2.862043466863208,2.4149909050524774,2.2184827620137835,-0.863795603215083,0.3262528768319742,0.22902007817166004,0.1191515157687098,2.0754811481461135,2.0695268285906048,-0.24037641386396416,3.2152398134923033,3.237108014016471,-0.8155501955489489,-0.4534197081149505,-0.5082525677299085,0.46449555769254275
1.3980576369947766,1.5491142657402375,1.477268694577983,1.5314281917939798,-1.3578391902034082,1.3578391902034064,1.1422814485700947,1.151661023536432,1.1991895888490967,2.59711685714647,0.2276900555467426,-0.30808244668809154,-0.31435258339416455,0.9105396869685973,0.90772976806188,0.5567821806863728,1.478306749564121,1.489900478814015,0.43722481769142096,0.13644925614312628,1.7611901697968733,0.8232907722226125
0.33829440650811715,0.30705429278680313,1.086115732347559,1.2470344723120295,-0.3496475958949698,0.34964759589496336,0.12747972868471039,0.09312923799620866,0.07546994360070561,-0.5884496331601685,0.09456703026108915,-0.08468460582772581,-0.17118701445125634,0.280739265378575,0.27962929871860376,-0.1839430525938299,0.17852126883932837,0.17883533790473005,-0.681878061908692,-0.40523734222258295,-0.4342005700670614,0.2563687962391166
1.1358748050271532,1.216790527157383,1.5833146087826893,1.5402652847722402,-1.0292517184210148,1.0292517184210177,1.5800390532265272,1.5722810364437305,1.457985628360835,-0.388669800239789,0.2042656276704043,-0.2453140401260516,-0.27482652286946885,2.1284904020675377,2.1223930003589966,-0.1548930162069378,1.7843100578065227,1.7979553554283185,-0.6550793094299442,-0.018318343389932244,-0.1476145664842002,1.0565289425221285
0.9285469420266164,1.175250059834512,1.253876891704169,1.4366302853000013,-0.9838326310244725,0.9838326310244614,1.0200504290880876,1.0673900366755311,1.1356256493199004,0.48146569733837713,0.1730257933130459,-0.2900210780603134,-0.2689036005792352,1.3434485939933984,1.3394701708369137,0.07584140618430475,0.9624726013841021,0.9713951726954063,-0.5168548562655781,0.4350339175064337,0.907602554927191,0.11506391934234907
2.5936948960743824,3.0944196501505146,3.1957340419769937,2.934919231158317,-1.0931748784605932,1.0931748784605901,3.7745122402055125,3.314534695032468,3.067515382868105,1.7893199041013474,0.4315533924119958,-0.30808244668809154,-0.2829729909563876,2.216839158603196,2.2105032866396006,0.4016152558041097,4.066220442128293,4.092685735079362,0.12088922154697572,-0.6169477378102582,0.5008615095204935,0.9305462811924649
-0.25666921827123745,-0.2786662964654728,0.2290561306604569,0.34966784897489117,0.8368559711554469,-0.8368559711554502,-0.4182959862115993,-0.43429935128128255,-0.4194207284480547,-0.9702732511258878,-0.014902237862523255,0.3574412163238473,0.13986900776570158,-1.1757530923666892,-1.1729317065361893,-0.28606727419509476,-0.45971420263764057,-0.45867118601162243,-0.792609947749423,-0.829388169244788,-0.4204626511952957,-0.6297660040594157
-0.018314701528305877,-0.11665847390632848,-0.065612434219803,-0.06969238144764628,-0.38048771696669603,0.38048771696670197,-0.27616689379069403,-0.297603971431384,-0.29456299008712583,1.365337391949737,0.02663977153821063,-0.30808244668809154,-0.17671746560828552,-0.5333314198429887,-0.5322440534385284,0.41025809756255655,-0.30816970712712155,-0.3091868976450453,0.7680895880301142,-0.28259131995110176,2.0147643423964974,0.14102656238661895
1.0483388921479784,1.171926822448688,1.2025923922117432,1.0550285430572548,-0.4393643117399923,0.4393643117399889,1.5260299981065726,1.3395559273802689,1.2763743725631287,1.3400154519596827,0.22304904507660833,-0.30808244668809154,-0.18703338696676639,1.6501449916815365,1.6453387360682195,0.39125447057418267,1.6036223900824382,1.6156431449106512,0.07605472484792668,-0.5366437946563126,1.1257092928264558,0.21465832052861994
1.187906885242538,1.1303863551258324,1.6589375148138952,1.5145573779264043,-1.3398958470344047,1.3398958470343942,0.6874683528231508,0.5892011809999118,0.5249578017000622,2.0034995307972543,0.19714857079753473,-0.30808244668809154,-0.3122870815704026,0.32365151855303353,0.3224257234834644,0.4157191351797324,0.679783830912563,0.6888405570377889,0.2614699031876935,-0.36581540649246386,1.8250445499966992,0.730506244621684
0.42045428935239737,0.46075402188138176,0.4446248742896577,0.290218314393921,-1.2395252711827867,1.2395252711827909,0.0024061273543191258,-0.057284674598484464,-0.060738498247566705,1.114825055288778,0.08435486628411269,-0.29640779776515486,-0.3007385357528415,-0.09537401244473367,-0.09546877716175828,0.21085761619283266,-0.06045274331185761,-0.058287778347394625,0.2808224896988793,-0.829388169244788,2.316779691424076,0.5989905610039024
0.8624780254525634,0.9642244858344043,1.129577172595386,0.8316911023341468,-1.4851247808085344,1.4851247808085286,0.6618851161873944,0.45667035573323767,0.48182512844812064,2.258514128271444,0.14321652444341065,-0.30808244668809154,-0.3282127881736843,1.0544219476123926,1.051223662861729,0.4537521293372634,0.6856124653552697,0.6926509408588745,0.8292443212059522,-0.829388169244788,0.41959117325761053,0.8292494116098403
0.5210672437064651,0.46075402188138176,1.0235312583906977,0.9811183108755102,-1.607363806147378,1.607363806147384,0.05357260062585947,0.02870112885549158,0.005095581979091822,0.4555132257568221,0.0906505192792804,-0.26687780343074785,-0.34091398689850283,-0.14333476599267592,-0.1433000754283852,0.019045238070426216,0.08526311775595116,0.08826544554142712,-0.6647966863123137,0.30873771600068467,1.1706731520200755,0.6040979661929566
1.904771767478457,2.287703774740632,2.2491438733793707,2.011041328886433,-1.2098066090591222,1.2098066090591166,3.00132997743573,2.5754487434067252,2.406904439903907,2.259795307100028,0.3138805859586593,-0.30808244668809154,-0.29722357293240653,2.6169328132004765,2.6095170116532764,0.5008558532330486,3.028723511325548,3.0389680553187666,-0.29668263039159837,-0.6848410715676854,1.189141895740752,0.6773041072358413
0.06468334282324736,0.05282663277092011,-0.0812585527090147,-0.10263063709387021,0.43425220880091225,-0.43425220880091564,-0.13119521952134458,-0.1564990631992049,-0.11295173428941967,0.6340976429720755,0.06050272335482634,0.049436507974994895,0.006614394021939058,-0.37304153298541803,-0.37238681975798543,0.3294394330562207,-0.12165340496033092,-0.11925391948513342,-0.3505858166293599,-0.040219418795558765,-0.8051151036207874,-0.5680515246918181
-0.5062567528664385,-0.6292678406703918,-0.11515847610231753,-0.07049575353657504,-0.7258970729700329,0.72589707297002,-0.46946245948313964,-0.5626656219647007,-0.5420083261115215,0.08241367359236092,-0.06164044105033286,-0.14779638441694876,-0.23278039838141484,-0.540904170403184,-0.5397963636911477,-0.010159134051539337,-0.5384007676142514,-0.5375168204638024,-0.4480282198552303,-0.829388169244788,0.9920758811408094,-0.44547380015485516
-0.3292619220112732,-0.3991336517017614,-0.3733194311744078,-0.43683342608960263,-0.2689025516344497,0.26890255163444277,-0.4666198776347255,-0.45022264821720165,-0.43758185402784655,1.0397874700561545,-0.031946238740022,-0.10411946256412001,-0.15640525438705685,-0.0373162581498555,-0.03756773189163027,0.33050956812332666,-0.51800054706476,-0.5184649013582564,-0.21039860575497274,-0.829388169244788,-0.2459995232373439,-0.7825625426315294
0.28608799359185655,0.275483537621431,0.7427703543897383,0.6260278475675265,0.5957422973219524,-0.5957422973219547,0.12747972868471039,0.07181651748197525,0.04595811453360054,-0.5029806234946059,0.12130191046631172,0.24653205155606672,0.05565427195532124,-0.2644987749558861,-0.26413703947037764,-0.0986432112669627,0.26303646825866384,0.2688190173724478,-0.7176759991658379,-0.19571705417546964,-0.45567194086226953,-0.05390606899510755
-0.04215952153012099,-0.08508771874095636,0.23253304588027754,0.1681057568762509,1.1637612545157474,-1.1637612545157499,-0.21363009312549797,-0.21578272256063236,-0.21283792497816864,-0.913672028804716,0.05430701291360592,0.37090139978789965,0.2829524279932528,-0.7226501838480146,-0.7210518097541517,-0.2500573237128412,-0.09542454996813325,-0.10665034223070473,-0.5589996170762658,0.7876412315369423,-0.6644124264313538,-0.4395151607676273
0.573775765618571,0.6892265921570943,1.239100002019913,1.0590454035019279,0.2912661929229081,-0.29126619292291145,0.6789406072778792,0.5438810281822711,0.5272279423975244,-1.030437558779159,0.17268674791762234,0.11055672880673305,-0.03234917539596509,0.5760765372263906,0.5741693985709512,-0.3167446057424916,0.6302404381495026,0.6384262480200391,-0.9770981132961843,-0.5979668057920532,0.055643918077162687,0.002275388084378569
0.5411731121722154,0.5479890032593786,0.8462085821795615,0.8790900555811287,-1.398772441807701,1.3987724418076997,-0.06013067331087692,-0.10309477501414106,-0.0902503273147019,1.0482144306683259,0.0986346790461126,-0.30808244668809154,-0.3188540816718318,-0.6014861748848036,-0.6002148457121584,0.17686672541813325,-0.06045274331185761,-0.058287778347394625,-0.31680041058548836,-0.34099418769942597,0.73825606133393,0.20486912724962755
0.1289853348465152,0.07775091316463253,0.3368405024750564,0.3552914535974218,-0.6199192023780996,0.6199192023780878,-0.12835263767293129,-0.19300015925231592,-0.18332609591103344,0.1091273677317882,0.04961029601085482,-0.19737930513662208,-0.2165477972155743,-0.3011004026635051,-0.3006398723580455,0.006024622877857931,-0.23822609381457077,-0.23620339214839106,-0.6821740806448788,-0.31909311229380455,0.9391467028871179,-0.208830693062632
-0.2223860719316113,-0.35177751895370235,-0.18208909408397117,-0.1620801716748404,-1.068502781603211,1.0685027816032013,-0.38702758587901626,-0.4039226002035273,-0.3944491807758748,1.341250564745254,-0.013706174943061419,-0.30808244668809154,-0.2798548019225627,-0.02217075702946577,-0.022463111386392717,0.2900174598094842,-0.4189137615386547,-0.41646385753164467,0.9404520944685143,-0.5183928984849613,0.9528567775761136,0.2584968817345275
-0.04843882672128038,-0.1532140851504441,-0.25771200011519346,-0.15806331123018286,-0.6451520287095128,0.6451520287094995,-0.398397913272672,-0.2885399408678631,-0.28775256799470755,0.958490130425418,0.018000135615500158,-0.22567316017334624,-0.22048159995472819,-0.5787679232041886,-0.5775579149542718,0.24594135799538988,-0.34022719656204037,-0.33908375531835155,0.6987853468873733,1.2643546395326364,-0.19237372102435682,0.4947143717276934
0.31541227250599946,0.24889763853481592,0.13170250450532106,0.1030326176727501,-0.37992698749266524,0.37992698749266063,0.10189649204895565,0.09998850436860596,0.09590120987795955,1.5980647183386791,0.08931251809047772,-0.16386619528730004,-0.17662980881969947,0.19112838374953084,0.20536491456778108,0.48128909019991434,0.20183580661019054,0.20521491820468477,-0.5366377822769297,0.1970422314320103,-0.682197514716219,-0.33736705698682273
-1.08730379264665,-1.098675121418678,-1.3077403965026424,-1.437835048898978,1.838879541249539,-1.8388795412495433,-1.271070540737121,-1.3196346609184628,-1.243481801630198,-0.22393895713883644,-0.3825386548535337,0.5601680611500746,0.7649518370561511,-0.9069204474795559,-0.9048246925680078,0.2898852910557512,-1.4476677406773355,-1.452595150425549,0.18618826690985052,-0.829388169244788,-0.8142190557961607,-0.8510868955844759
-1.1477665971921924,-1.1767711999856494,-1.3129557693323897,-1.539863304193343,1.266935477737524,-1.2669354777375268,-1.2142189037687532,-1.3497664381971934,-1.2775339120922593,0.9730370169396478,-0.30782023277197573,0.6098883306806198,0.3370630746538394,-0.6178938010985798,-0.6165781845928531,0.7675243867114747,-1.077549453565118,-1.0791775359568534,-0.3374279327343485,-0.829388169244788,-0.6790898409784112,-0.9089708210602567
0.1665545997788132,0.05282663277092011,0.2664329692735822,0.14079110585255944,-1.3954080649635117,1.395408064963503,-0.23352816606442528,-0.27286161773093615,-0.27413172380990203,0.743209856513576,0.04318103970426912,-0.30808244668809154,-0.31854176546419716,-0.6633303044597798,-0.6618920461085964,0.10378643280658947,-0.3169126587911995,-0.3162214523917049,-0.2708711604682832,-0.5892063756298047,-0.13593846430528844,-0.6259354501675988
-6.955173873572861,-5.609139063334484,-4.276156765429106,-4.062451663440069,0.1673449791619643,-0.16734497916196714,-2.23754836919938,-2.7238244768676503,-2.5760543910459446,-1.2305428671430767,-1.4860183093255637,-0.03633782440573195,-0.06349482174396437,-1.1492484654059762,-1.1464986206519927,-0.3886518218939647,-0.48594305762984513,-0.4841714469682754,5.16327816704252,-0.829388169244788,-0.7333883995489675,-0.5680515246918181
-0.7393741958185311,-0.8270004651271903,-0.7922877151634345,-0.7429181919727321,-0.8700045477961005,0.8700045477960904,-0.7736187172639075,-0.7390467572549001,-0.705458456329466,-0.7203234798400326,-0.0991913267642954,-0.1448433849834668,-0.2534746755305756,0.1696722571623016,0.16886208168011324,-0.237787249550949,-0.6549734564684948,-0.6556387189181864,-0.6993143578558477,-0.829388169244788,-0.6782262655391326,-1.0047346683547695
-1.276113343406379,-1.3911200113715794,-1.6293550543365478,-1.6129701642861598,-0.8088850351266784,0.808885035126671,-0.8418406816259618,-0.8007801546064767,-0.8961502749170535,-1.319163105275267,-0.19085136631152483,-0.2420863430708805,-0.24482681685047714,-0.8488626931846777,-0.8469236472978798,-0.40043312933946634,-0.5150862298434031,-0.5140683046415921,0.040993043521627325,-0.829388169244788,-0.551884734856383,-0.11008752607453466
-1.1453963904739268,-1.1676322971746096,-0.04562017170579887,0.1681057568762509,-1.5524123176923004,1.552412317692298,-0.6627580251755852,-0.8509997834043823,-0.8053446470182158,-0.11274777340603326,-0.14729787026631078,-0.27759101067762937,-0.33529209029486684,-0.15974239220642142,-0.15966341430904918,-0.1094644820690863,-0.5092575954006929,-0.5082061756860414,0.2804460281454727,-0.829388169244788,0.5182829759887008,-0.28927232479004095
0.10175095943200003,0.07442767577880861,0.21167155456131959,0.28620145394926433,0.2738835792279379,-0.2738835792279407,-0.11129714658241727,-0.13151173569976488,-0.12657257847425535,-0.9698284505696082,0.0645694620066355,0.12889279505625825,-0.03688702512728501,-0.2846927764497296,-0.28427653347735166,-0.2945374261318922,-0.19451133549425292,-0.21422040856507113,-0.6580397960741771,0.345239508343386,-0.6860512356348388,0.04781641768663321
0.40044050769392797,0.24889763853481592,1.0878541899574683,1.1369724961283312,-1.1733591932470824,1.173359193247086,0.38046951319396793,0.0583429585362053,0.039147692441182276,0.0778974168492173,0.0828199493098172,-0.2734018719464646,-0.29281877574974946,0.4448155275162437,0.44326268752545683,-0.042825440648711015,0.3329800815712146,0.3280265198235396,-0.3857144160614658,-0.6103774151885717,1.1139161412018908,0.02227939174142059
1.1753125568705138,1.0988155999604585,1.8432140214646726,2.017468305597892,-1.5154041724062295,1.515404172406226,0.6874683528231508,0.6112488229111868,0.5340383644899427,0.017143318093376044,0.1874348166520677,-0.28727410184313923,-0.33140623637288885,0.38928202340810697,0.38787907900621155,-0.07727269771607854,0.7118413203475031,0.7190305211588652,-0.6251797353931363,-0.11614314686837768,1.1837108842405542,0.9496990506513334
